Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: E0716 18:36:59.239128    1491 event.go:368] "Unable to write event (may retry after sleeping)" err="Post \"https://172.18.0.6:6443/api/v1/namespaces/default/events\": dial tcp 172.18.0.6:6443: connect: connection refused" event="&Event{ObjectMeta:{gcp-cluster-control-plane.18c2d9055047b7f3  default    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},InvolvedObject:ObjectReference{Kind:Node,Namespace:,Name:gcp-cluster-control-plane,UID:,APIVersion:v1,ResourceVersion:,FieldPath:,},Reason:Starting,Message:Starting kubelet.,Source:EventSource{Component:kubelet,Host:gcp-cluster-control-plane,},FirstTimestamp:2026-07-16 18:36:59.237079027 +0000 UTC m=+0.130974268,LastTimestamp:2026-07-16 18:36:59.237079027 +0000 UTC m=+0.130974268,Count:1,Type:Normal,EventTime:0001-01-01 00:00:00 +0000 UTC,Series:nil,Action:,Related:nil,ReportingController:kubelet,ReportingInstance:gcp-cluster-control-plane,}"
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: I0716 18:36:59.239794    1491 dynamic_serving_content.go:135] "Starting controller" name="kubelet-server-cert-files::/var/lib/kubelet/pki/kubelet.crt::/var/lib/kubelet/pki/kubelet.key"
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: E0716 18:36:59.239861    1491 dynamic_serving_content.go:144] "Failed to watch cert and key file, will retry later" err="error creating fsnotify watcher: too many open files"
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: I0716 18:36:59.239895    1491 tlsconfig.go:243] "Starting DynamicServingCertificateController"
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: I0716 18:36:59.243017    1491 server.go:354] "Adding debug handlers to kubelet server"
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: I0716 18:36:59.244493    1491 volume_manager.go:310] "Starting Kubelet Volume Manager"
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: I0716 18:36:59.244674    1491 desired_state_of_world_populator.go:146] "Desired state populator starts to run"
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: I0716 18:36:59.244777    1491 reconciler.go:29] "Reconciler: start to sync state"
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: E0716 18:36:59.246109    1491 kubelet_node_status.go:396] "Error getting the current node from lister" err="node \"gcp-cluster-control-plane\" not found"
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: E0716 18:36:59.246600    1491 controller.go:201] "Failed to ensure lease exists, will retry" err="Get \"https://172.18.0.6:6443/apis/coordination.k8s.io/v1/namespaces/kube-node-lease/leases/gcp-cluster-control-plane?timeout=10s\": dial tcp 172.18.0.6:6443: connect: connection refused" interval="200ms"
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: E0716 18:36:59.246679    1491 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"gcp-cluster-control-plane\" not found" node="gcp-cluster-control-plane"
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: I0716 18:36:59.247200    1491 factory.go:222] Registration of the systemd container factory successfully
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: I0716 18:36:59.247349    1491 factory.go:220] Registration of the crio container factory failed: Get "http://%2Fvar%2Frun%2Fcrio%2Fcrio.sock/info": dial unix /var/run/crio/crio.sock: connect: no such file or directory
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: I0716 18:36:59.249434    1491 factory.go:222] Registration of the containerd container factory successfully
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: E0716 18:36:59.249487    1491 manager.go:326] Registration of the raw container factory failed: inotify_init: too many open files
Jul 16 18:36:59 gcp-cluster-control-plane kubelet[1491]: E0716 18:36:59.249512    1491 kubelet.go:1804] "Failed to start cAdvisor" err="inotify_init: too many open files"
Jul 16 18:36:59 gcp-cluster-control-plane systemd[1]: kubelet.service: Main process exited, code=exited, status=1/FAILURE
Jul 16 18:36:59 gcp-cluster-control-plane systemd[1]: kubelet.service: Failed with result 'exit-code'.
